property_id,url,property_type,price,rooms,area,state,has_open_fire,property_subtype,postal_code,locality,sale_type,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen
rbu36454,https://immovlan.be/en/detail/apartment/for-sale/2600/berchem/rbu36454,Apartment,245000.0,2.0,96.0,To be renovated,,apartment,2600.0,berchem,standard,,,,,,
rbu36729,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu36729,Apartment,445000.0,2.0,83.0,,,apartment,2000.0,antwerp,standard,,,1.0,0.0,,
rbu36664,https://immovlan.be/en/detail/ground-floor/for-sale/2170/merksem/rbu36664,Other,245000.0,1.0,64.0,Normal,,ground-floor,2170.0,merksem,standard,2.0,0.0,1.0,1.0,,
rbu36784,https://immovlan.be/en/detail/apartment/for-sale/2660/hoboken/rbu36784,Apartment,175000.0,2.0,103.0,Normal,,apartment,2660.0,hoboken,standard,2.0,0.0,1.0,0.0,,
rbu36830,https://immovlan.be/en/detail/loft/for-sale/2600/berchem/rbu36830,Apartment,695000.0,,318.0,Normal,,loft,2600.0,berchem,standard,2.0,0.0,1.0,1.0,,
rbu36839,https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu36839,Apartment,189000.0,2.0,89.0,Normal,,apartment,2170.0,merksem,standard,2.0,0.0,1.0,0.0,,
rbu36840,https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu36840,Apartment,194000.0,2.0,74.0,Normal,,apartment,2170.0,merksem,standard,2.0,0.0,0.0,0.0,,
rbu37107,https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu37107,Apartment,224000.0,1.0,69.0,,,apartment,2060.0,antwerp,standard,,,0.0,0.0,,
rbu37106,https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu37106,Apartment,229000.0,1.0,67.0,,,apartment,2060.0,antwerp,standard,,,1.0,0.0,,
rbu37108,https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu37108,Apartment,219000.0,1.0,67.0,,,apartment,2060.0,antwerp,standard,,,0.0,0.0,,
rbu37109,https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu37109,Apartment,289000.0,3.0,101.0,,,apartment,2140.0,borgerhout,standard,,,,,,
vbd31536,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/vbd31536,Apartment,340000.0,3.0,131.0,Normal,,apartment,2000.0,antwerp,standard,3.0,0.0,1.0,0.0,No,Partially equipped
rwc40831,https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rwc40831,Apartment,465000.0,3.0,120.0,,,apartment,2610.0,wilrijk,standard,,,,,,
rbu37738,https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu37738,Apartment,165000.0,1.0,56.0,,,apartment,2060.0,antwerp,standard,,,0.0,0.0,,
rbu41013,https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbu41013,Apartment,190000.0,2.0,87.0,,,apartment,2050.0,antwerp,standard,,,1.0,0.0,,
rbu38267,https://immovlan.be/en/detail/studio/for-sale/2000/antwerp/rbu38267,Apartment,299000.0,,60.0,,,studio,2000.0,antwerp,standard,4.0,,1.0,1.0,,
rbu41610,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu41610,Apartment,249500.0,2.0,101.0,Normal,,apartment,2100.0,deurne,standard,2.0,0.0,1.0,0.0,,
rbu38072,https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbu38072,Apartment,309000.0,2.0,120.0,To be renovated,,apartment,2610.0,wilrijk,standard,2.0,0.0,1.0,0.0,,
rbu41682,https://immovlan.be/en/detail/apartment/for-sale/2020/antwerp/rbu41682,Apartment,199000.0,3.0,95.0,,,apartment,2020.0,antwerp,standard,,,0.0,0.0,,
rbu41680,https://immovlan.be/en/detail/apartment/for-sale/2020/antwerp/rbu41680,Apartment,219000.0,3.0,89.0,,,apartment,2020.0,antwerp,standard,,,1.0,0.0,,
rbu41933,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu41933,Apartment,450000.0,2.0,116.0,New,,apartment,2018.0,antwerp,standard,,,,,,
rbu41932,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu41932,Apartment,440000.0,2.0,116.0,Normal,,apartment,2018.0,antwerp,standard,,,,,,
rbu41171,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu41171,Apartment,179000.0,2.0,75.0,,,apartment,2100.0,deurne,standard,2.0,,1.0,0.0,,
rbu41040,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu41040,Apartment,749000.0,2.0,104.0,New,,apartment,2000.0,antwerp,standard,,,,,,
rbu41935,https://immovlan.be/en/detail/penthouse/for-sale/2018/antwerp/rbu41935,Apartment,465000.0,2.0,116.0,New,,penthouse,2018.0,antwerp,standard,,,,,,
rbu41869,https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbu41869,Apartment,389000.0,3.0,153.0,,,apartment,2050.0,antwerp,standard,,0.0,0.0,0.0,,
rbu41934,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu41934,Apartment,465000.0,2.0,116.0,New,,apartment,2018.0,antwerp,standard,,,,,,
rbu42043,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu42043,Apartment,506000.0,2.0,96.0,Excellent,,apartment,2018.0,antwerp,standard,,,1.0,1.0,,
rbu41678,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu41678,Apartment,795000.0,4.0,215.0,,,apartment,2000.0,antwerp,standard,,,,,,
rbu42174,https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbu42174,Apartment,229000.0,3.0,101.0,Normal,,apartment,2610.0,wilrijk,standard,,,1.0,0.0,,
rbu42176,https://immovlan.be/en/detail/penthouse/for-sale/2018/antwerp/rbu42176,Apartment,349000.0,2.0,73.0,Excellent,,penthouse,2018.0,antwerp,standard,,,,,,
rbu42270,https://immovlan.be/en/detail/duplex/for-sale/2050/antwerp/rbu42270,Apartment,410000.0,3.0,148.0,Normal,,duplex,2050.0,antwerp,standard,2.0,0.0,1.0,0.0,,
rbu16426,https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu16426,Apartment,285000.0,2.0,88.0,Normal,,apartment,2140.0,borgerhout,standard,2.0,0.0,1.0,0.0,,
rwc40887,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rwc40887,Apartment,239000.0,3.0,85.0,Normal,,apartment,2100.0,deurne,standard,,,1.0,1.0,,Partially equipped
rbu46291,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu46291,Apartment,419000.0,2.0,119.0,,,apartment,2000.0,antwerp,standard,,,,,,
rbu46144,https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbu46144,Apartment,175000.0,1.0,70.0,,,apartment,2050.0,antwerp,standard,,,1.0,0.0,,
rbu42531,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu42531,Apartment,275000.0,2.0,88.0,To be renovated,,apartment,2018.0,antwerp,standard,2.0,0.0,0.0,0.0,,
rbu42452,https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu42452,Apartment,229900.0,2.0,73.0,Normal,,apartment,2170.0,merksem,standard,,0.0,1.0,0.0,,
rbu42281,https://immovlan.be/en/detail/ground-floor/for-sale/2170/merksem/rbu42281,Other,245000.0,3.0,100.0,Normal,,ground-floor,2170.0,merksem,standard,2.0,0.0,0.0,1.0,,
rbu46559,https://immovlan.be/en/detail/apartment/for-sale/2020/antwerp/rbu46559,Apartment,175000.0,2.0,82.0,Normal,,apartment,2020.0,antwerp,standard,,0.0,1.0,0.0,,
vbd37673,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/vbd37673,Apartment,290000.0,2.0,66.0,To be renovated,,apartment,2000.0,antwerp,standard,2.0,0.0,1.0,0.0,No,Partially equipped
rbu46870,https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu46870,Apartment,235000.0,3.0,104.0,,,apartment,2170.0,merksem,standard,,,1.0,0.0,,
rbu46948,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu46948,Apartment,189000.0,1.0,58.0,,,apartment,2000.0,antwerp,standard,,,1.0,0.0,,
rbu46984,https://immovlan.be/en/detail/apartment/for-sale/2600/berchem/rbu46984,Apartment,272000.0,1.0,53.0,New,,apartment,2600.0,berchem,standard,,,,,,
rbu46826,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu46826,Apartment,399000.0,3.0,116.0,Normal,,apartment,2018.0,antwerp,standard,,0.0,1.0,0.0,,
rwc40952,https://immovlan.be/en/detail/penthouse/for-sale/2050/antwerp/rwc40952,Apartment,525000.0,2.0,120.0,Excellent,,penthouse,2050.0,antwerp,standard,,,,,,
rbu47039,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu47039,Apartment,279000.0,2.0,96.0,Normal,,apartment,2018.0,antwerp,standard,,,,,,
rbu47057,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu47057,Apartment,399000.0,1.0,44.0,Normal,,apartment,2000.0,antwerp,standard,2.0,0.0,0.0,0.0,,
rbu48110,https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbu48110,Apartment,189000.0,2.0,94.0,To renovate,,apartment,2610.0,wilrijk,standard,,,1.0,0.0,,
rbu47792,https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu47792,Apartment,235000.0,2.0,93.0,Normal,,apartment,2140.0,borgerhout,standard,2.0,0.0,1.0,0.0,,
rbu47931,https://immovlan.be/en/detail/studio/for-sale/2018/antwerp/rbu47931,Apartment,149000.0,1.0,35.0,Normal,,studio,2018.0,antwerp,standard,3.0,0.0,0.0,0.0,,
rbu48225,https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu48225,Apartment,224000.0,2.0,100.0,Normal,,apartment,2140.0,borgerhout,standard,,0.0,0.0,0.0,No,Fully equipped
rbu48362,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu48362,Apartment,295000.0,3.0,112.0,Normal,,apartment,2000.0,antwerp,standard,2.0,0.0,1.0,0.0,,
rbu48554,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu48554,Apartment,165000.0,,26.0,Normal,,apartment,2000.0,antwerp,standard,,0.0,0.0,0.0,,
rbu42653,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu42653,Apartment,285000.0,3.0,108.0,,,apartment,2100.0,deurne,standard,,,1.0,0.0,,
rwc40897,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rwc40897,Apartment,229000.0,3.0,85.0,Normal,,apartment,2100.0,deurne,standard,2.0,,1.0,,,Partially equipped
rbu42679,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu42679,Apartment,189500.0,2.0,93.0,Fully renovated,,apartment,2100.0,deurne,standard,,,,,,
rwc40898,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rwc40898,Apartment,225000.0,3.0,85.0,Excellent,,apartment,2100.0,deurne,standard,,,1.0,,,Partially equipped
rbu43102,https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu43102,Apartment,309000.0,3.0,118.0,New,,apartment,2170.0,merksem,standard,2.0,0.0,1.0,0.0,,
rbu43268,https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbu43268,Apartment,225000.0,2.0,90.0,,,apartment,2050.0,antwerp,standard,,,1.0,0.0,,
rbu43269,https://immovlan.be/en/detail/apartment/for-sale/2020/antwerp/rbu43269,Apartment,211000.0,2.0,80.0,,,apartment,2020.0,antwerp,standard,,,,,,
rbu43637,https://immovlan.be/en/detail/studio/for-sale/2610/wilrijk/rbu43637,Apartment,139000.0,1.0,41.0,Excellent,,studio,2610.0,wilrijk,standard,,,,,,
rbu43328,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu43328,Apartment,375000.0,1.0,69.0,New,,apartment,2000.0,antwerp,standard,2.0,0.0,1.0,,,Super equipped
rbu43782,https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu43782,Apartment,165000.0,1.0,52.0,Normal,,apartment,2060.0,antwerp,standard,2.0,0.0,0.0,0.0,,
rbu44081,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu44081,Apartment,174000.0,2.0,73.0,Normal,,apartment,2100.0,deurne,standard,3.0,0.0,1.0,0.0,,
rbu45011,https://immovlan.be/en/detail/apartment/for-sale/2600/berchem/rbu45011,Apartment,345000.0,2.0,101.0,Normal,,apartment,2600.0,berchem,standard,,,,,,
rbu45243,https://immovlan.be/en/detail/penthouse/for-sale/2018/antwerp/rbu45243,Apartment,,3.0,192.0,,,penthouse,2018.0,antwerp,standard,,,1.0,0.0,,
rwc40927,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rwc40927,Apartment,365000.0,1.0,86.0,Excellent,,apartment,2000.0,antwerp,standard,2.0,,1.0,,,
rbu45250,https://immovlan.be/en/detail/apartment/for-sale/2660/hoboken/rbu45250,Apartment,195000.0,2.0,81.0,Normal,,apartment,2660.0,hoboken,standard,,,,,,
rbu45335,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu45335,Apartment,435000.0,2.0,88.0,Excellent,,apartment,2000.0,antwerp,standard,,,,,,
rbu45334,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu45334,Apartment,380000.0,1.0,130.0,To be renovated,,apartment,2000.0,antwerp,standard,,,,,,
rbu45337,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu45337,Apartment,365000.0,2.0,90.0,Excellent,,apartment,2000.0,antwerp,standard,,0.0,1.0,,,Super equipped
rbu45346,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu45346,Apartment,365000.0,1.0,84.0,,,apartment,2000.0,antwerp,standard,,,1.0,0.0,,
rbu45572,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu45572,Apartment,397500.0,1.0,64.0,Normal,,apartment,2000.0,antwerp,standard,3.0,0.0,1.0,1.0,,
rbu51850,https://immovlan.be/en/detail/studio/for-sale/2050/antwerp/rbu51850,Apartment,219000.0,1.0,42.0,New,,studio,2050.0,antwerp,standard,2.0,0.0,0.0,0.0,,
rbu51855,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu51855,Apartment,249000.0,2.0,82.0,Normal,,apartment,2018.0,antwerp,standard,2.0,0.0,0.0,0.0,,
rbu51864,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu51864,Apartment,189000.0,1.0,72.0,Excellent,,apartment,2100.0,deurne,standard,2.0,0.0,1.0,0.0,,
rbu51869,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu51869,Apartment,1075000.0,2.0,328.0,New,,apartment,2018.0,antwerp,standard,2.0,0.0,0.0,0.0,,
rbu51886,https://immovlan.be/en/detail/ground-floor/for-sale/2100/deurne/rbu51886,Other,235000.0,2.0,85.0,,,ground-floor,2100.0,deurne,standard,,,0.0,1.0,,
rbu52004,https://immovlan.be/en/detail/apartment/for-sale/2660/hoboken/rbu52004,Apartment,308000.0,1.0,67.0,,,apartment,2660.0,hoboken,standard,4.0,,1.0,1.0,,Fully equipped
rbu52005,https://immovlan.be/en/detail/apartment/for-sale/2660/hoboken/rbu52005,Apartment,198000.0,1.0,50.0,,,apartment,2660.0,hoboken,standard,4.0,0.0,1.0,1.0,,Fully equipped
rbu52006,https://immovlan.be/en/detail/apartment/for-sale/2660/hoboken/rbu52006,Apartment,219000.0,1.0,54.0,New,,apartment,2660.0,hoboken,standard,4.0,0.0,1.0,1.0,,Fully equipped
rbu52007,https://immovlan.be/en/detail/apartment/for-sale/2660/hoboken/rbu52007,Apartment,725000.0,3.0,171.0,,,apartment,2660.0,hoboken,standard,4.0,,1.0,1.0,,Fully equipped
rbu52074,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu52074,Apartment,229000.0,2.0,102.0,,,apartment,2100.0,deurne,standard,,,1.0,0.0,,
rbu52149,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu52149,Apartment,315000.0,1.0,73.0,Excellent,,apartment,2000.0,antwerp,standard,2.0,0.0,0.0,0.0,,
rbu52194,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu52194,Apartment,199000.0,2.0,80.0,Normal,,apartment,2100.0,deurne,standard,,,,,,
rbu52150,https://immovlan.be/en/detail/ground-floor/for-sale/2660/hoboken/rbu52150,Other,250000.0,3.0,69.0,Normal,,ground-floor,2660.0,hoboken,standard,2.0,0.0,0.0,0.0,,
rbu52195,https://immovlan.be/en/detail/ground-floor/for-sale/2100/deurne/rbu52195,Other,235000.0,2.0,82.0,Normal,,ground-floor,2100.0,deurne,standard,2.0,0.0,0.0,1.0,,
rbu52196,https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu52196,Apartment,199999.0,2.0,59.0,Normal,,apartment,2060.0,antwerp,standard,2.0,0.0,1.0,0.0,,
rbu52197,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu52197,Apartment,262500.0,1.0,52.0,Normal,,apartment,2000.0,antwerp,standard,2.0,0.0,0.0,0.0,,
rbu52207,https://immovlan.be/en/detail/apartment/for-sale/2600/berchem/rbu52207,Apartment,480000.0,3.0,126.0,Normal,,apartment,2600.0,berchem,standard,,,,,,
rbu52198,https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu52198,Apartment,199999.0,2.0,59.0,Normal,,apartment,2060.0,antwerp,standard,2.0,0.0,1.0,0.0,,
rbu52272,https://immovlan.be/en/detail/ground-floor/for-sale/2018/antwerp/rbu52272,Other,769000.0,2.0,160.0,Excellent,,ground-floor,2018.0,antwerp,standard,2.0,,1.0,1.0,,
rbu48602,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu48602,Apartment,195000.0,2.0,74.0,To be renovated,,apartment,2100.0,deurne,standard,3.0,0.0,1.0,0.0,,
rbu48914,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu48914,Apartment,399000.0,1.0,70.0,Fully renovated,,apartment,2000.0,antwerp,standard,2.0,,1.0,1.0,,
rbu48911,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu48911,Apartment,315000.0,1.0,51.0,,,apartment,2000.0,antwerp,standard,2.0,,1.0,0.0,,
rbu48946,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu48946,Apartment,279000.0,3.0,119.0,,,apartment,2100.0,deurne,standard,,,,,,
rbu48967,https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu48967,Apartment,129000.0,1.0,67.0,To be renovated,,apartment,2140.0,borgerhout,standard,2.0,0.0,0.0,0.0,,
rbu48971,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu48971,Apartment,199900.0,3.0,104.0,Normal,,apartment,2100.0,deurne,standard,3.0,0.0,1.0,0.0,,
rbu48970,https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu48970,Apartment,195000.0,2.0,84.0,Normal,,apartment,2170.0,merksem,standard,2.0,0.0,1.0,0.0,,
rbu48982,https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu48982,Apartment,175000.0,2.0,79.0,To be renovated,,apartment,2140.0,borgerhout,standard,,0.0,1.0,0.0,,
rbu48988,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu48988,Apartment,229000.0,1.0,66.0,Normal,,apartment,2018.0,antwerp,standard,,0.0,0.0,0.0,,
rbu48987,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu48987,Apartment,229000.0,1.0,66.0,Normal,,apartment,2018.0,antwerp,standard,,0.0,0.0,0.0,,
rbu48983,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu48983,Apartment,448000.0,2.0,90.0,New,,apartment,2000.0,antwerp,standard,,,,,,
rbu48989,https://immovlan.be/en/detail/studio/for-sale/2000/antwerp/rbu48989,Apartment,119500.0,1.0,18.0,Normal,,studio,2000.0,antwerp,standard,,0.0,0.0,0.0,,
rbu48991,https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu48991,Apartment,179000.0,2.0,89.0,To be renovated,,apartment,2140.0,borgerhout,standard,,0.0,1.0,0.0,,
rbu48993,https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu48993,Apartment,274900.0,3.0,95.0,Normal,,apartment,2140.0,borgerhout,standard,,0.0,1.0,0.0,,
rbu49000,https://immovlan.be/en/detail/apartment/for-sale/2600/berchem/rbu49000,Apartment,245000.0,2.0,77.0,Normal,,apartment,2600.0,berchem,standard,,0.0,1.0,0.0,,
rbu48999,https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu48999,Apartment,248000.0,1.0,103.0,Normal,,apartment,2140.0,borgerhout,standard,,0.0,1.0,1.0,,
rbu49001,https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu49001,Apartment,215000.0,2.0,95.0,Normal,,apartment,2140.0,borgerhout,standard,,0.0,0.0,0.0,,
rbu49002,https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu49002,Apartment,215000.0,2.0,95.0,Normal,,apartment,2140.0,borgerhout,standard,,0.0,0.0,0.0,,
rbu49003,https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu49003,Apartment,199000.0,2.0,98.0,Normal,,apartment,2140.0,borgerhout,standard,,0.0,0.0,0.0,,
rbu49011,https://immovlan.be/en/detail/studio/for-sale/2060/antwerp/rbu49011,Apartment,184500.0,,43.0,Normal,,studio,2060.0,antwerp,standard,,0.0,1.0,0.0,,
rbu49012,https://immovlan.be/en/detail/studio/for-sale/2060/antwerp/rbu49012,Apartment,179500.0,,47.0,Normal,,studio,2060.0,antwerp,standard,,0.0,1.0,0.0,,
rbu49022,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu49022,Apartment,149900.0,1.0,67.0,Normal,,apartment,2100.0,deurne,standard,,,,,,
rbu49026,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu49026,Apartment,229000.0,2.0,117.0,Normal,,apartment,2100.0,deurne,standard,,0.0,1.0,0.0,,
rbu49028,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu49028,Apartment,298000.0,2.0,79.0,Normal,,apartment,2000.0,antwerp,standard,,0.0,1.0,0.0,,
rbu49031,https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu49031,Apartment,235000.0,2.0,95.0,Normal,,apartment,2140.0,borgerhout,standard,,0.0,1.0,0.0,,
rbu49033,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu49033,Apartment,189000.0,3.0,105.0,To be renovated,,apartment,2100.0,deurne,standard,,0.0,1.0,0.0,,
rbu49040,https://immovlan.be/en/detail/studio/for-sale/2000/antwerp/rbu49040,Apartment,165000.0,,32.0,Normal,,studio,2000.0,antwerp,standard,,0.0,1.0,0.0,,
rbu49051,https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu49051,Apartment,249000.0,2.0,120.0,Normal,,apartment,2140.0,borgerhout,standard,2.0,0.0,1.0,0.0,,
rbu49054,https://immovlan.be/en/detail/duplex/for-sale/2018/antwerp/rbu49054,Apartment,189000.0,1.0,49.0,Normal,,duplex,2018.0,antwerp,standard,,0.0,1.0,0.0,,
rbu49097,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu49097,Apartment,229000.0,1.0,66.0,Normal,,apartment,2018.0,antwerp,standard,,0.0,0.0,0.0,,
rbu49055,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu49055,Apartment,192500.0,1.0,83.0,Normal,,apartment,2100.0,deurne,standard,,0.0,0.0,0.0,,
rbu49060,https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu49060,Apartment,225000.0,2.0,113.0,Normal,,apartment,2140.0,borgerhout,standard,2.0,0.0,1.0,0.0,,
rbu49098,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu49098,Apartment,225000.0,1.0,60.0,Normal,,apartment,2018.0,antwerp,standard,,0.0,0.0,0.0,,
rbu49110,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu49110,Apartment,230000.0,2.0,82.0,Normal,,apartment,2100.0,deurne,standard,2.0,0.0,0.0,0.0,,
rbu49334,https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbu49334,Apartment,219000.0,3.0,89.0,,,apartment,2610.0,wilrijk,standard,,,,,,
rbu49112,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu49112,Apartment,229000.0,3.0,90.0,Excellent,,apartment,2100.0,deurne,standard,2.0,0.0,1.0,0.0,,
rbu49111,https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu49111,Apartment,169000.0,1.0,71.0,To be renovated,,apartment,2100.0,deurne,standard,2.0,0.0,1.0,0.0,,
