property_ID,locality_name,postal_code,type,subtype,price (€),number_of_bedrooms,living_area (m²),"equiped_kitchen (yes:1, no:0)","furnished (yes:1, no:0)","open_fire (yes:1, no:0)","terrace (yes:1, no:0)",terrace_area (m²),"garden (yes:1, no:0)",number_facades,"swimming_pool (yes:1, no:0)",state_of_building
RBU59609,Gebroeders Tassetstraat 49,3018.0,House,Residence,495000.0,4.0,220.0,0,0,0,0,,1,3.0,0,
RBU59387,Sint-Servaesstraat 211,1910.0,House,Residence,1190000.0,5.0,716.0,0,0,0,0,,1,4.0,1,
RWC40182,Hollestraat 184,1745.0,House,Residence,450000.0,4.0,209.0,0,0,0,1,,1,4.0,0,Normal
VBD45245,Voskapelstraat 58,1933.0,House,Residence,570000.0,3.0,153.0,1,0,0,1,39.0,1,4.0,0,To be renovated
RBU59664,Oude Brugstraat,1745.0,Apartment,Penthouse,520000.0,3.0,118.0,0,0,0,1,42.0,0,2.0,0,
RBU59386,Provinciebaan 75,3110.0,House,Residence,309000.0,3.0,,1,0,0,0,,1,4.0,0,
RBU28147,Kreupelstraat 105,1980.0,House,Residence,449000.0,2.0,156.0,0,0,0,0,,1,3.0,0,
RBU17074,Eksterstraat 44,1700.0,House,Villa,945000.0,4.0,303.0,1,0,0,1,54.0,1,4.0,0,Normal
RBU50010,Peter Ascanusstraat 24,1730.0,House,Residence,324950.0,4.0,118.0,0,0,0,1,16.0,1,2.0,0,To renovate
VBD24155,Nijvelsesteenweg 402,1500.0,Apartment,Duplex,379000.0,3.0,126.0,1,0,0,1,26.0,1,3.0,0,Fully renovated
VBD45266,Drève des Fauvettes 43,1630.0,House,Residence,1490000.0,6.0,340.0,1,0,0,1,45.0,1,4.0,1,Excellent
RBU59655,Baasbergstraat 7,1750.0,House,Residence,385000.0,3.0,185.0,0,0,0,0,,1,,0,To be renovated
RBU59617,Bovenweg 7,1980.0,House,Residence,420000.0,3.0,171.0,0,0,0,1,,1,4.0,0,
RBU59385,J.F. Puttemansstraat 36,3200.0,House,Residence,469000.0,3.0,162.0,1,0,0,1,,1,3.0,0,Excellent
RBU59663,Provinciesteenweg 45,3190.0,House,Residence,350000.0,3.0,187.0,0,0,0,1,,1,2.0,0,To be renovated
VBD45267,Drève des Fauvettes 43,1650.0,House,Residence,1490000.0,6.0,340.0,1,0,0,1,45.0,1,4.0,1,Excellent
VBD45268,Drève des Fauvettes 43,1640.0,House,Residence,1490000.0,6.0,340.0,1,0,0,1,45.0,1,4.0,1,Excellent
RBU41073,,1800.0,Apartment,Penthouse,279000.0,2.0,70.0,0,0,0,1,10.0,0,2.0,0,Normal
RWC40305,Ringlaan 175,1745.0,House,Villa,550000.0,5.0,400.0,1,0,0,1,,1,4.0,0,Excellent
RBU59348,Dahlialaan 17,1850.0,House,Residence,425000.0,3.0,145.0,0,0,0,1,,1,2.0,0,Fully renovated
RBT73283,Patriotsesteenweg 124D,1540.0,Apartment,Apartment,180000.0,2.0,80.0,1,0,0,1,17.0,0,,0,To be renovated
RBU59214,Ourodenbergstraat 5 13,3200.0,Apartment,Apartment,359000.0,2.0,102.0,0,0,0,1,55.0,0,2.0,0,New
RBU59315,Kleineveldstraat 108,3300.0,House,Residence,295000.0,3.0,185.0,0,0,0,1,,1,4.0,0,To be renovated
RBU59309,Statiestraat 37,3200.0,House,Master house,695000.0,4.0,297.0,0,0,0,1,,1,,0,
VBD45028,Zavelbergweg 53,1640.0,House,Residence,525000.0,3.0,195.0,0,0,0,1,40.0,1,4.0,0,To be renovated
RBU55546,Lange Kamstraat 23,1760.0,House,Cottage,575000.0,5.0,1210.0,0,0,0,1,50.0,1,4.0,0,To be renovated
RBU59034,Domien Liekenslaan 9,3140.0,House,Villa,950000.0,3.0,349.0,0,0,0,1,,0,,1,
RBU43814,Ruisbroeksesteenweg 72,1600.0,House,Residence,335000.0,2.0,110.0,1,0,0,1,,1,2.0,0,To be renovated
RBU51555,Spoorwegstraat 6,1980.0,House,Residence,259000.0,2.0,120.0,0,0,0,0,,1,3.0,0,To be renovated
RBU59279,Romeinse Steenweg 904,1780.0,Apartment,Apartment,1175000.0,8.0,98.0,0,0,0,1,,0,,0,
RBU59032,Lange Venstraat 20,3120.0,House,Villa,865000.0,4.0,319.0,0,0,0,1,,1,,0,
RBU59290,Bergensesteenweg 83,1651.0,Apartment,Apartment,1600000.0,,122.0,0,0,0,0,,0,,0,Normal
RBU11858,Pamelse Klei 41,1760.0,Apartment,Apartment,386000.0,3.0,141.0,1,0,0,1,65.0,0,,0,Excellent
RBU59033,,3120.0,House,Residence,540000.0,3.0,150.0,0,0,0,1,,1,4.0,0,Excellent
VBD45053,,1950.0,House,Villa,1295000.0,9.0,600.0,1,0,0,1,20.0,1,4.0,0,Normal
RBU59301,Wildenhoge 16,3020.0,House,Villa,770000.0,3.0,336.0,0,0,0,1,40.0,1,4.0,0,
RBU59280,Romeinsesteenweg 904,1780.0,Apartment,Apartment,285000.0,2.0,98.0,0,0,0,1,13.0,0,,0,New
VBD24154,Nijvelsesteenweg 402,1500.0,House,Residence,379000.0,3.0,126.0,0,0,0,1,26.0,1,3.0,0,Fully renovated
RBU58873,Felix Sohiestraat 3/5 2.2,1560.0,Apartment,Apartment,714000.0,3.0,153.0,0,0,0,1,54.0,0,4.0,0,New
RWC41101,Vilvoordelaan 31,1830.0,House,Residence,275000.0,3.0,170.0,0,0,0,1,,0,3.0,0,Normal
RBU58819,Doorneveld 12,1933.0,House,Residence,975000.0,4.0,611.0,0,0,0,1,,1,,0,
RBT46018,Champelsstraat 28,3090.0,House,Residence,680000.0,5.0,250.0,0,0,0,1,74.0,1,4.0,0,Excellent
VBD44771,Grote Kapellaan 68,1652.0,House,Residence,405000.0,3.0,120.0,0,0,0,1,30.0,1,3.0,0,Normal
VBD44850,,1780.0,House,Villa,985000.0,3.0,240.0,1,0,1,1,45.0,1,4.0,1,Excellent
RBU58879,Lagesteenweg 73,1850.0,House,Residence,285000.0,1.0,145.0,0,0,0,1,,0,4.0,0,To be renovated
RBU16342,Galgstraat 36A B1,1600.0,Apartment,Ground floor,199000.0,1.0,73.0,0,0,0,1,7.0,0,2.0,0,Normal
RBT83854,Gaston Deruyverstraat 52,1600.0,House,Residence,315000.0,3.0,110.0,1,0,0,1,,1,3.0,0,Normal
VBD44758,,3080.0,House,Villa,1345000.0,5.0,460.0,1,0,0,1,35.0,1,4.0,0,Excellent
RBU35026,Opperveldlaan 76,1800.0,House,Residence,399000.0,3.0,168.0,1,0,0,1,15.0,1,2.0,0,
RBU58871,,1547.0,House,Villa,695000.0,5.0,248.0,0,0,0,1,,1,4.0,0,Normal
RBU33974,Baron Jacques de Dixmudestraat 48,1560.0,House,Villa,625000.0,4.0,298.0,0,0,0,1,36.0,1,4.0,0,To be renovated
RBU58920,Hambosstraat 42,3018.0,House,Residence,495000.0,4.0,400.0,0,0,0,1,,1,2.0,0,
RBU58491,NINOOFSESTEENWEG 254,1700.0,House,Residence,479000.0,4.0,160.0,0,0,0,1,19.0,1,2.0,0,To be renovated
VBD30551,Breemputstraat 1,1800.0,House,Residence,495000.0,4.0,160.0,0,0,0,0,,1,2.0,0,
RBT40471,Populierenlaan 10 / B51 B51,3001.0,Apartment,Apartment,115000.0,1.0,55.0,1,1,0,1,,0,,0,Normal
RBU58562,Portugeesstraat 130,1790.0,House,Villa,395000.0,4.0,169.0,1,0,0,1,15.0,1,4.0,0,To be renovated
RBU58815,Patriotsesteenweg 35,1540.0,House,Villa,290000.0,4.0,232.0,0,0,0,0,,1,,0,To be renovated
RBU58582,Guldensporenlaan 106a,3120.0,House,Residence,665000.0,3.0,365.0,1,0,0,1,,1,4.0,0,
RBU58402,Stationsstraat 14 4,3150.0,Apartment,Apartment,298000.0,3.0,105.0,0,0,0,1,,1,2.0,0,
RBU58385,Lei 8,3000.0,House,Residence,680000.0,,214.0,0,0,0,1,22.0,1,2.0,0,
RBU58356,,3200.0,House,Residence,519000.0,3.0,182.0,0,0,0,1,,1,4.0,0,Excellent
RWC39101,Wolvertemsesteenweg 42,1785.0,House,Residence,170000.0,3.0,130.0,0,0,0,1,,1,2.0,0,To be renovated
RBU58240,Groenstraat 5,1790.0,House,Chalet,349000.0,3.0,169.0,1,0,0,1,10.0,1,4.0,0,To be renovated
RBU58449,Faluintjesstraat 1,1730.0,House,Residence,849000.0,3.0,385.0,0,0,0,1,,1,4.0,0,
VBD44727,Vlierkensstraat 1,1800.0,House,Residence,269000.0,4.0,134.0,0,0,0,0,,0,,0,Normal
RBU57633,Pater Damiaanlaan 29 B12,1600.0,Apartment,Apartment,295000.0,2.0,84.0,1,0,0,1,,0,2.0,0,Normal
RBU58353,Haachtstraat 21,3020.0,House,Master house,795000.0,3.0,299.0,0,0,0,1,,1,4.0,1,To be renovated
VBD44639,Mechelsesteenweg 41,1800.0,Apartment,Studio,135000.0,,35.0,0,0,0,0,,0,,0,
RBU58258,Frederik Lintsstraat 96,3000.0,House,Residence,1350000.0,3.0,204.0,0,0,0,1,,1,,0,Normal
RBU58440,L.A. Schockaertstraat 97 4,1600.0,Apartment,Duplex,449000.0,5.0,173.0,0,0,0,1,20.0,0,3.0,0,Excellent
RBU58450,Faluintjesstraat 1,1790.0,House,Residence,849000.0,3.0,385.0,0,0,0,1,,1,4.0,0,
RBU58383,Lepelstraat 39,3000.0,House,Residence,385000.0,3.0,90.0,0,0,0,0,,0,2.0,0,Excellent
RBU58355,,3201.0,House,Residence,519000.0,3.0,182.0,0,0,0,1,,1,4.0,0,Excellent
VBD44640,Mechelsesteenweg 41,1800.0,Apartment,Ground floor,135000.0,,35.0,0,0,0,0,,0,,0,
RBU58406,Tronkstraat 12,1860.0,House,Residence,440000.0,3.0,164.0,0,0,0,1,,1,3.0,0,
VBC93268,,1640.0,House,Villa,1900000.0,5.0,600.0,1,0,0,1,70.0,1,4.0,0,Excellent
VBD44560,Bergensesteenweg 287,1600.0,House,Residence,249000.0,3.0,114.0,0,0,1,1,,1,3.0,0,To be renovated
VBD44575,,3090.0,House,Villa,750000.0,5.0,220.0,0,0,1,1,40.0,1,4.0,0,To renovate
RBU58360,,1831.0,Apartment,Apartment,530000.0,,,0,0,0,0,,0,,0,New
RBU55765,Veeweidestraat 134,3080.0,House,Residence,425000.0,3.0,156.0,0,0,0,1,,1,,0,To be renovated
RBU51799,Kruiskouter 31,1730.0,House,Residence,485900.0,3.0,184.0,0,0,0,0,,1,,0,
RBU52110,Bosdellestraat 68,1933.0,House,Residence,575000.0,4.0,170.0,0,0,0,1,,1,3.0,0,Fully renovated
RWC41092,,1502.0,House,Residence,361050.0,3.0,1.0,1,0,0,0,,1,3.0,0,Excellent
RWC41023,Gellenberg 53,3210.0,House,Mixed building,990000.0,7.0,870.0,1,0,1,1,,1,4.0,1,Excellent
RWC41093,,1570.0,House,Residence,341050.0,3.0,1.0,1,0,0,0,,1,3.0,0,Excellent
VBD44704,Mechelsesteenweg 346,1933.0,House,Residence,319000.0,3.0,122.0,1,0,0,1,25.0,1,2.0,0,To be renovated
RBU49750,Laekebeeklaan 25,1600.0,House,Residence,529000.0,4.0,180.0,1,0,0,1,,1,3.0,0,Excellent
RBU58361,,1831.0,Apartment,Apartment,540000.0,,,0,0,0,0,,0,,0,New
VBD42397,,3080.0,House,Residence,369000.0,2.0,155.0,0,0,0,1,18.0,1,2.0,0,Fully renovated
RBU51800,Kruiskouter 31,1730.0,House,Residence,520000.0,4.0,188.0,0,0,0,0,,1,,0,
VBD44576,,3090.0,Apartment,Duplex,495000.0,4.0,288.0,1,0,1,1,10.0,1,4.0,0,Excellent
RWC41024,Lange Lostraat 104,3000.0,House,Villa,1800000.0,4.0,488.0,1,0,1,0,,1,4.0,0,Normal
RBU50559,Marie Salkinplantsoen 9,3070.0,House,Residence,510000.0,4.0,178.0,0,0,0,0,,1,3.0,0,New
RBU55923,Hertevoetweg 14,1982.0,House,Residence,1145000.0,7.0,438.0,1,1,0,1,,1,4.0,0,Normal
RBU58359,,1831.0,Apartment,Apartment,545000.0,,,0,0,0,0,,0,,0,New
VBC71877,,1780.0,House,Residence,360000.0,2.0,,1,0,0,1,,0,3.0,0,Normal
RBU58362,,1831.0,Apartment,Apartment,310000.0,,,0,0,0,0,,0,,0,New
RBU49805,Veeweidestraat 90,3080.0,House,Residence,449000.0,3.0,214.0,0,0,0,0,,1,4.0,0,To be renovated
VBD35681,Vlaanderenstraat 65,1800.0,House,Residence,369000.0,4.0,240.0,1,0,0,1,,0,2.0,0,Normal
RBU44692,Bosstraat 92,1980.0,House,Residence,549000.0,2.0,160.0,0,0,0,0,,1,4.0,0,To renovate
RBT99663,Capuynstraat 2,3080.0,Apartment,Apartment,349000.0,2.0,75.0,0,0,0,1,20.0,0,3.0,0,
RBU37074,Marie Salkinplantsoen 9,3070.0,House,Residence,476000.0,4.0,168.0,0,0,0,0,,1,3.0,0,New
VBD32541,,3090.0,House,Residence,729000.0,6.0,327.0,1,1,1,1,41.0,1,4.0,0,Normal
RBU46442,Marie Salkinplantsoen 9,3070.0,House,Residence,449500.0,4.0,168.0,0,0,0,0,,1,2.0,0,New
RBU33727,Dorpelstraat 37,3078.0,House,Villa,995000.0,3.0,370.0,0,0,1,1,25.0,1,4.0,0,
RBU45659,Kwikstaartlaan 39,3080.0,House,Residence,730000.0,4.0,229.0,0,0,0,1,,1,,0,
VBD32540,,3080.0,Apartment,Ground floor,399000.0,2.0,107.0,1,0,0,1,11.0,1,4.0,1,Excellent
RBT45672,Pilatusveld 19,1840.0,House,Residence,450000.0,3.0,208.0,0,0,0,1,,1,4.0,0,
RBU47917,Blankaart 34,3061.0,House,Villa,995000.0,4.0,274.0,0,0,0,1,20.0,1,4.0,0,
VBD36033,,3090.0,House,Residence,495000.0,6.0,256.0,1,0,1,1,60.0,1,4.0,0,To be renovated
RBT91558,Groenstraat 116,1500.0,House,Residence,360000.0,4.0,120.0,1,0,0,1,,1,3.0,0,To renovate
RBU42035,Blakmeers 48,1790.0,House,Villa,695000.0,4.0,232.0,0,0,1,1,30.0,1,,0,To be renovated
VBD36969,,3080.0,House,Residence,825000.0,5.0,322.0,1,0,1,1,22.0,1,4.0,0,Normal
RBU47896,Pluvierlaan 8,1933.0,House,Villa,895000.0,3.0,165.0,1,0,0,1,18.0,1,4.0,0,
RBT28384,Grote Baan 148,1620.0,House,Mixed building,330000.0,3.0,180.0,0,0,0,0,,0,3.0,0,To renovate
RBU49749,Laekebeeklaan 25,1601.0,House,Residence,529000.0,4.0,180.0,1,0,0,1,,1,3.0,0,Excellent
RBU43975,Moorselstraat 294,3080.0,House,Residence,510000.0,3.0,188.0,0,0,0,1,18.0,1,3.0,0,
RBU47747,Leuvensesteenweg 677,1930.0,House,Residence,469000.0,8.0,391.0,1,0,0,1,40.0,0,3.0,0,
RBT97701,Waardestraat 13,1540.0,House,Residence,249000.0,3.0,142.0,1,0,0,0,,1,4.0,0,To be renovated
RWC40720,,3000.0,House,Villa,1280000.0,6.0,895.0,1,0,1,1,70.0,1,4.0,1,Excellent
RBU33726,Grensstraat 164 01,1970.0,Apartment,Apartment,270000.0,2.0,95.0,1,0,0,1,30.0,1,,0,
RWC40721,Aarschotsesteenweg 37,3110.0,House,Villa,1280000.0,6.0,895.0,1,0,1,0,,1,4.0,0,Normal
VBD17932,,1851.0,House,Residence,1150000.0,5.0,300.0,1,0,0,1,,1,4.0,0,Excellent
RBU02696,Brusselsesteenweg 756,1731.0,House,Mixed building,620000.0,4.0,275.0,0,0,0,1,40.0,0,3.0,0,To renovate
VBD27721,,1560.0,Apartment,Apartment,460000.0,2.0,,1,0,0,1,,1,,0,Excellent
VBD24965,Meisestraat 41,1853.0,Apartment,Apartment,195000.0,2.0,65.0,1,0,0,1,7.0,0,2.0,0,To renovate
RBU12077,Stiltestraat 11,1540.0,House,Residence,895000.0,10.0,636.0,0,0,0,1,,0,,0,Normal
RBU03787,Nijvelsesteenweg 44,1500.0,House,Residence,590000.0,7.0,426.0,0,0,0,0,,0,,0,Normal
VBD08701,,3090.0,House,Villa,575000.0,4.0,276.0,1,0,1,1,21.0,1,4.0,0,To be renovated
RBU22585,Karel Gilsonstraat 12B,1601.0,Apartment,Apartment,375000.0,3.0,134.0,0,0,0,1,80.0,0,,0,Normal
RBU32229,Albrecht Ardevelstraat 33,1500.0,House,Residence,349000.0,4.0,182.0,1,0,0,1,,0,2.0,0,To be renovated
VBD22229,Sint Katharinastraat 28,3300.0,House,Residence,335000.0,5.0,211.0,0,0,0,1,20.0,1,2.0,0,Normal
RBU12237,Wespelaarsebaan 55,3190.0,House,Residence,398000.0,3.0,125.0,0,0,0,0,,1,3.0,0,New
RBU09619,Borreveldlaan 18,1930.0,House,Residence,489000.0,3.0,162.0,1,0,0,0,,1,2.0,0,
VBC80536,,3040.0,House,Cottage,360000.0,1.0,,0,0,0,0,,1,4.0,0,
RBU11955,Voldersstraat 5 03/1,1800.0,Apartment,Apartment,339000.0,2.0,110.0,0,0,0,1,,0,,0,Excellent
RBU12238,Wespelaarsebaan 55,3190.0,House,Residence,387000.0,3.0,120.0,0,0,0,1,,1,2.0,0,New
RBT30060,Lenniksesteenweg 385,1500.0,House,Residence,299000.0,2.0,150.0,0,0,0,0,,1,4.0,0,To renovate
RBT30063,Molenborre 10 46,1500.0,Apartment,Apartment,275000.0,1.0,62.0,1,0,0,1,,0,2.0,0,Normal
RBS36833,Kamerijkbos 10,1500.0,House,Residence,899000.0,3.0,276.0,1,0,0,1,,1,4.0,0,Excellent
RWC38387,Karel Aertsstraat - Jozef Cuypersstraat,3200.0,Apartment,Apartment,332817.0,3.0,100.0,1,0,0,1,,1,,0,
RBT82008,Ruisbroeksesteenweg 89,1600.0,House,Master house,749000.0,5.0,470.0,1,0,0,1,50.0,1,2.0,0,Normal
RBT67764,Marie Salkinplantsoen 9,3070.0,House,Residence,530000.0,4.0,210.0,0,0,0,0,,1,3.0,0,New
RBT96325,Dorp 18 2,1602.0,Apartment,Apartment,319000.0,2.0,80.0,1,0,0,1,,0,,0,Normal
VBC35959,Chaussée de Halle 370,1652.0,House,Residence,450000.0,4.0,195.0,1,0,1,1,75.0,1,3.0,0,Excellent
RBT11183,Jozef Sluysstraat 20,1602.0,House,Residence,445000.0,1.0,,0,0,0,0,,1,4.0,0,To restore
RBS84560,Nederstraat 44,1600.0,House,Cottage,699000.0,3.0,600.0,0,0,0,0,,1,4.0,0,To be renovated
RBT36882,Watertorenstraat 44,1600.0,House,Residence,449000.0,3.0,142.0,1,0,0,1,,1,4.0,0,Normal
RWC38386,Karel Aertsstraat - Jozef Cuypersstraat,3200.0,Apartment,Apartment,285797.0,2.0,86.0,1,0,0,1,,1,,0,
RBT15330,Herlaerstraat 7,1800.0,House,Residence,480000.0,6.0,225.0,1,0,0,1,20.0,1,2.0,0,
RBT76466,Brusselsesteenweg 58,1980.0,House,Residence,549000.0,3.0,160.0,1,0,0,1,20.0,0,3.0,0,New
RBS91220,Zilverstraat 10,3350.0,House,Residence,387000.0,3.0,132.0,0,0,0,0,,1,3.0,0,New
RBR67314,Stokerijstraat 16,1502.0,Apartment,Studio,105000.0,1.0,37.0,1,0,0,0,,0,2.0,0,To be renovated
RBS36832,Kamerijkbos 10,1501.0,House,Residence,899000.0,3.0,276.0,1,0,0,1,,1,4.0,0,Excellent
RBR67313,Stokerijstraat 16,1502.0,Apartment,Apartment,156000.0,1.0,74.0,1,0,0,0,,0,2.0,0,To be renovated
RWC37807,Muzelaan,1700.0,House,Villa,753403.0,4.0,187.0,1,0,0,0,,1,,0,
RBT82888,Nieuwstraat 13 2.2,1500.0,Apartment,Apartment,175000.0,1.0,58.0,1,0,0,0,,1,,1,Excellent
RBT68074,Boekweykoekstraat 6A,1820.0,House,Villa,563285.0,3.0,,0,0,0,0,,1,3.0,0,New
RBU57200,Nachtegaallaan 33 302,1731.0,Apartment,Apartment,245000.0,2.0,82.0,1,0,0,1,,0,2.0,0,Normal
VBD44369,Avenue des Erables 48,1640.0,House,Residence,1890000.0,4.0,460.0,1,0,0,1,120.0,1,4.0,1,Normal
RBU57167,,1560.0,House,Residence,795000.0,6.0,400.0,0,0,0,1,30.0,1,4.0,0,Normal
RBU57190,Ternatsestraat 210,1790.0,House,Mixed building,399000.0,4.0,520.0,1,0,0,1,100.0,0,3.0,0,Excellent
VBD44359,Rodenemweg 105,1500.0,House,Residence,310000.0,2.0,92.0,0,0,0,1,10.0,1,2.0,0,Normal
RWC41088,Shildhovenstraat 21,1910.0,House,Residence,360000.0,4.0,297.0,1,0,0,1,,1,4.0,0,To be renovated
VBC67303,,1640.0,House,Villa,500000.0,4.0,150.0,0,0,0,1,,0,,0,To be renovated
RBU48910,Mechelsesteenweg 566 01.01,3020.0,Apartment,Apartment,290000.0,2.0,70.0,0,0,0,1,18.0,1,2.0,0,Excellent
VBB90753,Pastoriestraat 14,1651.0,House,Residence,485000.0,4.0,182.0,1,0,0,1,43.0,1,2.0,0,Normal
RBN79946,Fabriekstraat 9,1600.0,House,Mixed building,1450000.0,3.0,809.0,0,0,0,0,,0,3.0,0,To be renovated
RBU57423,Ninoofsesteenweg 33,1670.0,House,Residence,225000.0,3.0,190.0,0,0,0,1,,1,3.0,0,To be renovated
RBU57199,Mankevosstraat 23,1860.0,House,Residence,697000.0,4.0,185.0,0,0,0,1,,1,4.0,0,Normal
RBU57192,Heirbaan 6,1785.0,House,Residence,430000.0,4.0,229.0,0,0,0,1,,1,3.0,0,To be renovated
RWC33980,Petrus Schroonsstraat - George Lacroixstraat,1830.0,Apartment,Apartment,325548.0,3.0,103.0,1,0,0,1,,1,,0,
RWC41087,,1740.0,House,Residence,325050.0,3.0,1.0,1,0,0,0,,1,3.0,0,Excellent
VBA56897,,1853.0,House,Residence,580000.0,4.0,270.0,1,1,0,1,25.0,1,2.0,0,Excellent
RBU57191,Grootveldstraat 128,1910.0,House,Villa,699000.0,3.0,249.0,0,0,1,1,,1,4.0,1,
RBU57197,,1730.0,Apartment,Apartment,149000.0,2.0,72.0,0,0,0,0,,0,,0,To be renovated
RBN79947,Fabriekstraat 9,1600.0,House,Residence,1450000.0,3.0,809.0,0,0,0,0,,0,3.0,0,To be renovated
RBU57198,Hortensialaan 2,1770.0,House,Residence,459000.0,3.0,181.0,1,0,0,1,14.0,1,3.0,0,Excellent
RBU56392,Buvingen 4,1670.0,House,Residence,765000.0,6.0,433.0,0,0,0,1,84.0,1,4.0,1,Excellent
RBU56353,Oude Mechelsebaan 288,3201.0,House,Residence,295000.0,3.0,174.0,0,0,0,1,,1,4.0,0,To be renovated
RBU57061,Aspergeveld 7,3150.0,House,Residence,385000.0,2.0,175.0,0,0,0,1,15.0,1,4.0,0,
RBU56350,Bruinsbroekstraat 12A,1570.0,House,Residence,429000.0,3.0,140.0,1,0,0,1,21.0,1,3.0,0,New
RBU56324,Notelaarweg 3,3140.0,House,Residence,315000.0,3.0,133.0,0,0,0,1,,0,4.0,0,
RBU56953,Lozenhoek 1,3110.0,House,Residence,310000.0,3.0,211.0,0,0,0,1,,1,3.0,0,To be renovated
RBU56370,Herendaal 21,3210.0,House,Residence,795000.0,7.0,440.0,0,0,0,1,30.0,1,4.0,0,To be renovated
RBU56397,,1700.0,House,Mixed building,339000.0,3.0,254.0,0,0,0,1,80.0,0,,0,To be renovated
RBU56351,Bruinsbroekstraat 12A,1570.0,House,Residence,429000.0,2.0,140.0,1,0,0,1,21.0,1,3.0,0,New
RBU28065,Lintenberg 10,3294.0,House,Residence,470000.0,3.0,199.0,0,0,1,1,,1,,0,Excellent
RBU56910,Kasteelstraat 18,1500.0,House,Residence,469000.0,3.0,208.0,0,0,0,1,18.0,1,2.0,0,
VBD26372,,1933.0,Apartment,Apartment,425000.0,2.0,82.0,1,0,0,1,6.0,0,2.0,0,New
RBU56369,Ondersmeysberg 31,3040.0,House,Residence,695000.0,4.0,200.0,0,0,0,1,30.0,1,4.0,1,Normal
RBU56955,Fosselstraat 7,1790.0,House,Bungalow,389000.0,3.0,120.0,0,0,1,1,75.0,1,4.0,0,Excellent
RBU47469,Klauwaartslaan 39,1853.0,Apartment,Apartment,270000.0,2.0,95.0,0,0,0,1,5.0,0,3.0,0,Excellent
RBU57073,Streekstraat 81,3080.0,House,Residence,,4.0,168.0,0,0,0,1,,1,,0,Normal
RBU56937,Acacialaan 14,1740.0,House,Residence,398000.0,4.0,156.0,1,0,0,1,,1,2.0,0,To renovate
VBD44156,,1640.0,House,Villa,525000.0,4.0,195.0,0,0,0,0,,1,4.0,0,
RBU56983,Haachtsesteenweg 9,1820.0,House,Villa,549000.0,3.0,161.0,1,0,0,1,,1,4.0,0,Normal
RBU56990,Boudewijnvest 66,3290.0,House,Residence,435000.0,3.0,142.0,0,0,0,0,,1,3.0,0,Normal
RBU56249,Petrus Basteleusstraat 79 A,1600.0,House,Residence,439000.0,3.0,208.0,0,0,0,1,,1,2.0,0,Normal
RBU56096,Baalsesteenweg 37-39,3130.0,House,Master house,525000.0,9.0,548.0,0,0,0,0,,1,4.0,0,To be renovated
RBU56104,Baalsesteenweg 37-39,3130.0,House,Villa,525000.0,9.0,548.0,0,0,0,0,,1,4.0,0,To be renovated
RBU56156,Mezenpad 6,3118.0,House,Residence,290000.0,3.0,168.0,0,0,0,1,,1,4.0,0,To be renovated
RBU56098,Nobelstraat 192,3120.0,House,Residence,612000.0,4.0,270.0,0,0,0,1,30.0,1,4.0,0,New
VBD43889,Willem van Oranjehof 27,1933.0,House,Residence,995000.0,6.0,250.0,1,0,0,1,,1,4.0,0,Excellent
RBU56247,Steenweg naar Alsemberg 896 0103,1654.0,Apartment,Apartment,330000.0,2.0,102.0,0,0,0,1,14.0,1,2.0,0,
RBU56100,Baalsesteenweg 39,3130.0,House,Master house,245000.0,5.0,244.0,0,0,0,1,,1,4.0,0,To be renovated
RBU56245,Steertveld 4,1654.0,House,Residence,461000.0,3.0,163.0,0,0,0,1,18.0,1,2.0,0,
RBU56009,Ophemstraat 46,3050.0,House,Residence,650000.0,3.0,173.0,0,0,0,1,,1,4.0,0,Normal
RBU56309,De Bavaylei 105 3.5,1800.0,Apartment,Apartment,350000.0,2.0,93.0,1,0,0,1,10.0,0,2.0,0,Excellent
RBU56159,Schrieksebaan 32,3140.0,House,Residence,430000.0,2.0,129.0,0,0,0,1,,1,,0,
RBU56041,De Saedeleerstraat (Valerius) 36,1800.0,House,Residence,350000.0,3.0,100.0,0,0,0,1,,1,3.0,0,To be renovated
RBU56106,Groenstraat 1,3461.0,House,Residence,765000.0,4.0,249.0,0,0,0,1,,1,4.0,0,New
VBD43924,Goutstouwersstraat 7,1651.0,House,Residence,289000.0,3.0,113.0,0,0,0,1,33.0,0,2.0,0,Normal
RBU56177,Ternatstraat 47,1740.0,House,Residence,299000.0,3.0,165.0,0,0,0,0,,1,3.0,0,To be renovated
RBU56244,L. Devillersstraat 79,1654.0,House,Residence,524000.0,3.0,163.0,0,0,0,1,18.0,1,3.0,0,
RBU56061,Nijvelsesteenweg 235,1500.0,House,Residence,365000.0,4.0,218.0,1,0,0,1,10.0,1,3.0,0,To be renovated
RBU56075,,1540.0,House,Residence,665000.0,3.0,162.0,0,0,0,0,,1,4.0,0,New
RBU56103,Baalsesteenweg 37-39,3130.0,House,Residence,525000.0,9.0,548.0,0,0,0,0,,1,4.0,0,To be renovated
RBU55976,Schoonderbeukenweg 67,3202.0,House,Residence,299000.0,3.0,166.0,0,0,0,1,,1,,0,To renovate
RBU55967,Beemdenstraat 23,3200.0,House,Residence,299000.0,3.0,273.0,0,0,0,0,,1,3.0,0,
RBU56005,,1570.0,House,Residence,430000.0,3.0,174.0,0,0,0,1,15.0,1,3.0,0,Normal
RBU55974,Dahlialaan 13,3271.0,House,Bungalow,299000.0,3.0,149.0,0,0,0,1,,1,,0,To be renovated
